artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
kanye west,through the wire,221226,True,2004,76,58.56410256410256,73.97397397397397,7,-6.11,1,42.88194444444445,0.9686450167973124,5.21e-06,18.522860492379838,67.83144912641316,83.089,hip hop,3.6871
special d.,come with me - radio edit,185133,False,2004,61,75.7948717948718,100.0,7,-5.077,1,13.940972222222223,14.557670772676373,0.00224,32.82532239155921,51.49023638232272,139.982,pop,3.08555
ludacris,splash waterfalls,290760,True,2003,48,75.28205128205128,84.68468468468468,11,-6.102,1,71.00694444444444,11.310190369540873,0.0,27.315357561547483,72.14799588900308,145.894,hip hop,4.846
avril lavigne,my happy ending,242413,True,2004,68,42.46153846153846,93.6936936936937,2,-2.407,1,13.159722222222225,0.1522956326987682,0.0,43.259085580304806,76.05344295991779,170.229,pop,4.040216666666667
beyoncé,"me, myself and i",301133,False,2003,62,76.92307692307693,45.845845845845844,1,-9.092,1,13.940972222222223,25.307950727883537,3.25e-05,16.060961313012896,55.08735868448099,83.61,pop,5.018883333333333
3 doors down,here without you,238733,False,2002,74,57.12820512820513,53.35335335335336,10,-6.817,0,4.375,5.509518477043673,0.0,24.032825322391556,23.946557040082222,143.994,pop,3.9788833333333335
kanye west,all falls down,223506,True,2004,80,67.38461538461539,73.47347347347348,8,-4.832,0,84.02777777777779,16.685330347144458,0.0,16.295427901524036,44.60431654676259,91.03,hip hop,3.7251
twista,sunshine (feat. anthony hamilton),226013,True,2004,56,94.97435897435899,88.8888888888889,11,-5.337,1,51.041666666666664,29.227323628219487,0.0,40.79718640093786,84.17266187050359,98.523,hip hop,3.766883333333333
usher,my boo,223440,False,2004,76,67.8974358974359,50.750750750750754,5,-8.238,1,20.48611111111111,28.77939529675252,0.0,5.4513481828839385,69.47584789311408,86.412,hip hop,3.724
lloyd,southside,277840,False,2004,59,70.56410256410255,40.44044044044045,9,-9.481,0,14.20138888888889,42.21724524076148,0.0,9.531066822977726,46.043165467625904,75.007,hip hop,4.6306666666666665
lmc,take me to the clouds above - lmc vs. u2 / radio edit,171546,False,2004,59,68.51282051282051,90.5905905905906,6,-5.395,1,6.597222222222222,0.2597984322508399,0.0331,16.52989449003517,68.55087358684482,128.658,Dance/Electronic,2.8591
the streets,fit but you know it,254266,True,2004,58,69.74358974358975,84.48448448448448,6,-1.729,1,51.90972222222222,25.755879059350505,0.0,3.5756154747948417,91.983556012333,172.302,hip hop,4.2377666666666665
juvenile,slow motion,248200,True,2003,64,73.12820512820512,73.47347347347348,0,-4.894,0,56.423611111111114,61.36618141097425,0.0,8.053927315357562,91.46968139773895,172.872,hip hop,4.136666666666667
girls aloud,love machine,205360,False,2004,59,68.0,95.09509509509509,7,-4.21,1,10.78125,0.1422172452407615,0.00492,8.827667057444314,71.63412127440904,116.02,pop,3.4226666666666667
jessica simpson,with you,191826,False,2003,57,56.71794871794873,75.67567567567568,0,-4.583,1,18.75,10.335946248600223,0.0,25.205158264947247,62.17882836587872,94.487,pop,3.1971
eminem,like toy soldiers,296880,True,2004,48,53.333333333333336,76.87687687687688,8,-3.489,0,62.32638888888889,2.1612541993281074,0.00034,12.192262602579133,40.904419321685516,79.178,hip hop,4.948
ashlee simpson,pieces of me,217440,False,2004,56,51.7948717948718,79.97997997997999,2,-4.286,1,13.42013888888889,6.405375139977604,0.0,12.895662368112545,79.34224049331964,174.001,pop,3.624
alicia keys,you don't know my name,366733,False,2003,61,27.076923076923077,66.36636636636636,9,-8.264,1,32.46527777777778,66.06942889137738,0.00443,40.09378663540446,25.590955806783143,167.078,pop,6.112216666666667
mariah carey,we belong together,201400,False,2005,69,86.15384615384615,47.647647647647645,0,-7.918,1,10.92013888888889,2.9563269876819707,0.0,10.140679953106682,78.82836587872559,139.987,pop,3.3566666666666665
mario,let me love you,256733,False,2004,72,67.2820512820513,57.85785785785785,7,-8.97,0,16.006944444444446,26.31578947368421,0.0,13.833528722157093,57.14285714285715,94.514,pop,4.278883333333333
kanye west,gold digger,207626,True,2005,78,64.51282051282051,69.66966966966966,1,-5.572,0,60.416666666666664,2.1836506159014557,0.0,6.494724501758499,64.02877697841727,93.034,hip hop,3.460433333333333
rihanna,pon de replay,246960,False,2005,77,79.8974358974359,64.06406406406407,7,-8.415,1,27.604166666666668,0.017357222844344905,0.00077,11.840562719812429,51.181911613566285,99.019,hip hop,4.116
50 cent,candy shop,209106,True,2005,79,62.97435897435898,57.45745745745745,11,-7.961,1,80.90277777777779,2.8331466965285554,3.2e-05,44.54865181711607,77.5950668036999,125.173,hip hop,3.4851
james blunt,you're beautiful,209493,True,2005,75,69.23076923076924,47.947947947947945,0,-9.87,0,4.826388888888889,70.88465845464725,1.76e-05,10.316529894490035,46.659815005138746,81.998,pop,3.49155
green day,boulevard of broken dreams,261266,True,2004,72,50.256410256410255,67.96796796796797,8,-3.68,1,5.364583333333334,0.4412094064949608,1.54e-05,4.490035169988277,52.00411099691675,167.046,rock,4.354433333333334
the pussycat dolls,don't cha,272080,False,2005,72,89.74358974358975,63.16316316316316,1,-3.475,1,17.187500000000004,0.606942889137738,2.54e-06,14.88862837045721,56.42343268242549,120.003,pop,4.534666666666666
daniel powter,bad day,233640,False,2005,74,61.43589743589744,78.57857857857859,3,-4.013,1,5.364583333333334,50.16797312430011,0.00336,17.702227432590856,53.442959917780065,140.046,pop,3.894
akon,bananza (belly dancer),238493,False,2004,28,90.05128205128206,69.96996996996997,10,-5.897,0,22.916666666666668,3.863381858902576,3.37e-06,88.51113716295428,68.448098663926,104.838,pop,3.9748833333333335
madonna,hung up,337733,False,2005,74,66.56410256410257,64.76476476476478,9,-7.695,0,7.847222222222222,0.43673012318029114,0.161,8.042203985932005,41.62384378211716,125.02,pop,5.6288833333333335
50 cent,just a lil bit,237706,True,2005,76,50.153846153846146,69.26926926926926,1,-6.672,1,71.18055555555556,3.6058230683090704,0.00608,36.928487690504106,54.162384378211726,96.946,hip hop,3.961766666666666
crazy frog,axel f,168879,False,2005,67,88.2051282051282,90.7907907907908,2,-3.321,1,7.065972222222222,31.24300111982083,0.693,7.596717467760844,80.78108941418294,138.045,pop,2.81465
eminem,ass like that,265480,True,2004,52,66.25641025641026,79.67967967967968,2,-6.152,1,63.54166666666667,45.8006718924972,0.0,12.543962485345839,69.47584789311408,83.093,hip hop,4.424666666666667
sean paul,we be burnin',213066,False,2005,59,97.43589743589743,80.38038038038039,1,-4.195,1,26.21527777777778,16.23740201567749,0.0,8.769050410316531,88.38643371017471,117.0,hip hop,3.5511
gwen stefani,rich girl,236213,False,2004,68,87.7948717948718,75.47547547547548,7,-2.728,0,7.222222222222223,3.292273236282195,1.49e-05,24.150058616647126,74.20349434737923,98.018,pop,3.936883333333333
the chemical brothers,galvanize,393813,False,2005,63,76.41025641025642,71.47147147147147,7,-3.681,1,13.038194444444445,1.5789473684210527,0.0222,42.555685814771394,37.51284686536485,104.003,Dance/Electronic,6.56355
fort minor,remember the name (feat. styles of beyond),230493,True,2005,73,70.56410256410255,83.58358358358358,8,-4.162,1,15.815972222222225,6.528555431131018,2.87e-06,9.320046893317704,90.44193216855088,84.858,hip hop,3.84155
50 cent,disco inferno,214226,True,2005,72,94.87179487179488,65.96596596596596,3,-4.763,1,40.10416666666667,23.068309070548707,7.88e-05,32.70808909730364,72.97019527235355,97.018,hip hop,3.5704333333333333
the game,how we do,235533,True,2005,74,88.41025641025641,64.86486486486487,4,-7.401,0,43.57638888888889,5.09518477043673,0.0,3.8921453692848775,65.46762589928058,98.012,hip hop,3.92555
chris brown,run it! (feat. juelz santana),229866,False,2005,71,86.76923076923076,48.248248248248245,1,-6.721,0,22.395833333333336,2.7547592385218365,0.0,46.07268464243845,21.788283658787254,100.969,hip hop,3.8311
mariah carey,it's like that,203360,False,2005,0,82.05128205128206,63.36336336336337,8,-4.875,0,8.92361111111111,10.089585666293392,0.0,3.69284876905041,85.91983556012333,95.953,pop,3.389333333333333
black eyed peas,my humps,326960,False,2005,67,82.25641025641026,68.26826826826827,1,-5.924,0,38.54166666666667,12.430011198208286,1.39e-05,12.778429073856975,60.22610483042138,123.95,hip hop,5.449333333333334
ciara,oh (feat. ludacris),256346,False,2004,61,82.05128205128206,49.64964964964965,7,-7.135,1,8.784722222222223,0.03337066069428891,0.0,8.17116060961313,36.69064748201439,128.29,pop,4.272433333333334
50 cent,outta control - remix,247506,True,2005,60,79.17948717948718,59.95995995995996,8,-5.996,0,42.708333333333336,3.1019036954087342,0.0,9.835873388042204,57.24563206577595,92.029,hip hop,4.1251
baby bash,"baby, i'm back",219920,True,2005,4,92.2051282051282,36.53653653653654,9,-5.461,0,18.229166666666668,5.688689809630459,0.0,11.371629542790153,76.97841726618705,100.01,hip hop,3.665333333333333
jennifer lopez,get right,225533,False,2005,65,76.0,75.97597597597597,0,-5.096,0,20.833333333333336,2.4412094064949605,0.0,73.62250879249707,37.20452209660843,97.084,hip hop,3.758883333333333
jay-z,numb / encore,205733,True,2004,76,70.46153846153847,79.37937937937937,2,-4.254,1,28.819444444444446,6.752519596864502,0.0,68.2297772567409,77.18396711202466,107.045,hip hop,3.4288833333333333
the game,hate it or love it,206400,True,2005,77,82.25641025641026,78.57857857857859,9,-4.781,1,35.9375,15.677491601343785,0.0,14.419695193434936,44.7070914696814,99.998,hip hop,3.44
gorillaz,feel good inc.,222640,False,2005,82,83.89743589743588,70.57057057057057,6,-6.679,1,30.729166666666668,0.9361702127659574,0.00233,71.86400937866354,79.34224049331964,138.559,hip hop,3.7106666666666666
black eyed peas,don't phunk with my heart,239773,False,2005,62,70.76923076923076,92.8928928928929,5,-2.76,0,10.590277777777779,1.049272116461366,0.0,64.12661195779602,62.076053442959925,130.889,hip hop,3.9962166666666663
akon,lonely,235800,True,2004,21,64.51282051282051,53.25325325325325,5,-7.88,0,6.111111111111112,37.06606942889138,0.0,27.90152403282532,63.61767728674204,90.098,pop,3.93
bodyrockers,i like the way - radio edit,200053,False,2005,54,65.84615384615385,85.18518518518519,6,-3.638,1,7.482638888888888,2.777155655095185,0.0146,9.847596717467761,79.85611510791367,127.988,rock,3.334216666666667
sugababes,push the button,218093,False,2005,64,98.66666666666667,66.06606606606607,8,-5.096,1,10.590277777777779,5.431131019036954,0.0,8.909730363423213,83.65878725590954,126.016,pop,3.634883333333333
jeezy,soul survivor,280013,True,2005,55,70.15384615384616,49.349349349349346,10,-7.728,1,7.968750000000001,0.09395296752519597,0.0,18.405627198124268,8.221993833504625,84.03,hip hop,4.666883333333334
eminem,mockingbird,250760,True,2004,77,65.33333333333333,67.86786786786787,0,-3.798,1,46.180555555555564,23.404255319148934,0.0,18.2883939038687,26.104830421377184,84.039,hip hop,4.179333333333333
shakira,la tortura (feat. alejandro sanz),212893,False,2005,72,75.8974358974359,78.37837837837837,0,-5.367,1,7.4131944444444455,3.3258678611422168,0.000308,14.419695193434936,83.45323741007195,100.011,pop,3.548216666666667
gorillaz,dare,244999,False,2005,73,77.94871794871796,89.1891891891892,11,-5.852,0,6.458333333333334,2.564389697648376,0.0869,34.93552168815944,99.28057553956835,120.264,hip hop,4.083316666666667
snoop dogg,signs,236813,True,2004,54,96.41025641025641,71.37137137137137,7,-5.308,1,22.048611111111114,3.5722284434490477,0.00076,38.10082063305979,68.448098663926,112.955,hip hop,3.9468833333333335
robbie williams,tripping,276603,False,2005,58,68.30769230769232,92.2922922922923,2,-4.458,0,7.447916666666668,4.2665173572228445,0.000191,7.42086752637749,85.09763617677287,118.014,pop,4.61005
david banner,play,230133,True,2005,52,85.84615384615385,65.86586586586587,1,-8.013,0,21.875000000000004,0.0238521836506159,0.122,28.487690504103163,60.22610483042138,95.027,hip hop,3.83555
trillville,some cut,283454,True,2004,50,92.3076923076923,51.551551551551555,1,-6.626,1,64.58333333333334,0.38185890257558786,0.0,13.012895662368113,67.72867420349435,84.995,hip hop,4.724233333333333
d4l,laffy taffy,224253,True,2005,63,91.38461538461539,43.94394394394394,7,-7.994,0,74.30555555555556,3.93057110862262,0.0,10.926143024618993,63.92600205549846,77.499,hip hop,3.73755
missy elliott,lose control (feat. ciara & fat man scoop),226863,True,2005,67,92.71794871794872,81.38138138138137,4,-7.105,0,21.006944444444446,3.4826427771556547,0.00697,5.52168815943728,83.24768756423433,125.461,hip hop,3.78105
rob thomas,lonely no more,226640,False,2005,56,56.51282051282052,89.68968968968969,9,-3.152,0,18.923611111111114,3.6954087346024638,0.0,10.539273153575616,88.1808838643371,171.79,pop,3.777333333333333
bobby v.,"slow down - 12"" version",258666,False,2005,65,58.25641025641025,73.27327327327328,11,-4.896,0,17.881944444444446,20.044792833146698,4.92e-06,47.010550996483005,64.33710174717369,186.048,hip hop,4.3111
backstreet boys,incomplete,239586,False,2005,63,44.82051282051282,58.95895895895895,4,-4.834,1,5.746527777777778,25.867861142217247,0.0,9.003516998827667,16.95786228160329,133.631,pop,3.9931
pretty ricky,grind with me,237733,True,2005,63,71.7948717948718,53.85385385385386,1,-5.952,1,7.8125,0.02284434490481523,0.0,12.3094958968347,19.424460431654676,136.518,hip hop,3.9622166666666665
kanye west,diamonds from sierra leone - remix,233400,True,2005,61,68.92307692307693,81.48148148148148,7,-3.768,1,46.87500000000001,28.89137737961926,0.0,19.22626025791325,38.951695786228164,97.043,hip hop,3.89
fat joe,get it poppin' (feat. nelly) - radio version,211320,False,2005,41,92.82051282051282,55.05505505505506,1,-7.558,1,64.58333333333334,7.032474804031354,0.0,7.549824150058616,53.442959917780065,100.813,hip hop,3.522
destiny's child,soldier (feat. t.i. & lil' wayne),325573,False,2004,63,90.05128205128206,41.74174174174174,7,-6.799,1,62.673611111111114,4.972004479283315,0.0,9.765533411488862,92.90853031860226,77.49,pop,5.426216666666667
amerie,1 thing,238746,False,2008,52,65.23076923076924,94.69469469469469,10,-4.683,0,57.63888888888889,12.877939529675253,3.75e-05,4.8769050410316535,91.57245632065776,125.085,hip hop,3.9791
ludacris,get back,270746,True,2004,59,56.923076923076934,63.96396396396396,1,-5.16,1,45.65972222222223,6.6517357222844335,0.0,13.833528722157093,18.91058581706064,171.609,hip hop,4.512433333333333
franz ferdinand,do you want to,215000,False,2005,61,42.256410256410255,94.49449449449449,0,-2.896,1,7.777777777777778,8.107502799552071,0.000493,93.90386869871044,81.19218910585818,123.091,rock,3.583333333333333
natalie imbruglia,shiver,222653,False,2005,52,50.153846153846146,79.8798798798799,1,-4.49,1,5.486111111111112,0.12877939529675253,2.81e-06,17.46776084407972,31.757451181911616,94.163,pop,3.710883333333333
gwen stefani,hollaback girl,199853,True,2004,69,94.97435897435899,91.69169169169169,10,-2.221,0,16.12847222222222,39.19372900335946,6.17e-06,2.743259085580305,92.90853031860226,110.007,pop,3.3308833333333334
pretty ricky,your body,240040,True,2005,59,85.94871794871794,59.45945945945945,4,-5.695,0,19.618055555555557,19.70884658454647,0.0,10.164126611957796,52.10688591983556,90.038,hip hop,4.000666666666667
thirty seconds to mars,the kill,231533,False,2005,74,18.358974358974358,91.2912912912913,4,-3.881,0,13.73263888888889,0.15677491601343785,0.000294,68.2297772567409,29.701952723535456,182.99,rock,3.858883333333333
alicia keys,karma,256000,False,2003,50,74.56410256410257,73.67367367367366,10,-6.203,1,10.677083333333334,8.32026875699888,0.00311,4.079718640093787,70.60637204522098,85.098,pop,4.266666666666667
2pac,ghetto gospel,238053,True,2004,68,81.43589743589745,61.46146146146146,5,-5.352,0,8.10763888888889,10.795072788353863,0.0,9.237983587338803,68.13977389516958,80.569,hip hop,3.96755
craig david,don't love you no more (i'm sorry),243986,False,2005,56,65.23076923076924,55.855855855855864,7,-7.076,1,4.253472222222222,51.735722284434495,0.0,7.268464243845251,58.78725590955807,100.113,hip hop,4.066433333333333
lil jon & the east side boyz,lovers and friends,260600,True,2004,66,69.23076923076924,50.150150150150154,10,-6.183,1,38.19444444444445,6.058230683090706,0.0,50.293083235638925,54.67625899280576,139.861,hip hop,4.343333333333334
mariah carey,don't forget about us - radio edit,233866,False,2005,0,71.7948717948718,52.952952952952955,10,-6.816,0,6.857638888888889,4.725643896976484,0.0,11.840562719812429,39.67112024665982,143.555,pop,3.8977666666666666
will smith,switch,197666,False,2020,34,89.53846153846155,90.09009009009009,5,-4.325,0,31.25,1.1982082866741322,0.000502,65.18171160609614,49.126413155190136,102.516,hip hop,3.294433333333333
bow wow,like you (feat. ciara),205840,False,2005,66,73.23076923076923,60.06006006006006,6,-8.365,1,15.208333333333336,5.207166853303471,0.0,7.573270808909731,51.798561151079134,82.017,hip hop,3.4306666666666668
kaiser chiefs,everyday i love you less and less,217706,False,2005,58,50.256410256410255,95.69569569569569,1,-4.556,0,7.065972222222222,0.5218365061590146,6.15e-06,28.370457209847594,59.3011305241521,160.028,rock,3.628433333333333
